"engine.time","dot(ikr.C1)","dot(ikr.C2)","dot(ikr.Cbound)","dot(ikr.D)","dot(ikr.IC1)","dot(ikr.IC2)","dot(ikr.IO)","dot(ikr.IObound)","dot(ikr.O)","dot(ikr.Obound)","engine.pace","ikr.C1","ikr.C2","ikr.Cbound","ikr.D","ikr.IC1","ikr.IC2","ikr.IKr","ikr.IO","ikr.IObound","ikr.Kb","ikr.Kn","ikr.O","ikr.Obound","membrane.V"
 6.76062957730162566e+01,-1.37586446875942263e-03,-1.21053164385542603e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.73841394870351451e-04,-1.07650499706719582e-02, 2.30521330238679795e-02, 0.00000000000000000e+00, 1.56793924898794221e-03, 0.00000000000000000e+00, 2.94895131922697864e+01, 4.53468057135783705e-03, 2.90780461101308951e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.09768048046358035e-03, 2.60580809991559248e-01, 3.62186676532620822e-01, 3.76736959792492498e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.62697803057031160e-02, 0.00000000000000000e+00, 2.94895131922697864e+01
 6.79646215856383975e+01,-1.23591526689856637e-03,-1.20061415270937416e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.31921544395478996e-04,-1.06830593281475039e-02, 2.27341496232406487e-02, 0.00000000000000000e+00, 1.52288804329474628e-03, 0.00000000000000000e+00, 2.95706438696046980e+01, 4.06712917820081961e-03, 2.86460342232266019e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.71407316991009266e-04, 2.56737875520925807e-01, 3.65465278394638216e-01, 3.84940158745986638e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.68234592485191792e-02, 0.00000000000000000e+00, 2.95706438696046980e+01
 6.83229473982605384e+01,-1.11247198428102785e-03,-1.18990072388817265e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-2.91958959141920549e-04,-1.05934837312258168e-02, 2.24163767459104810e-02, 0.00000000000000000e+00, 1.48054516761993507e-03, 0.00000000000000000e+00, 2.96504102993455625e+01, 3.64694039078518849e-03, 2.82177213939171112e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 8.59584312020627260e-04, 2.52925705077932605e-01, 3.68658115204259840e-01, 3.93029443694098479e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.73614848288506957e-02, 0.00000000000000000e+00, 2.96504102993455625e+01
 6.86812732108826793e+01,-9.96105119717677128e-04,-1.17850165295889965e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-2.61503062803612740e-04,-1.04973207216092490e-02, 2.20991993488423993e-02, 0.00000000000000000e+00, 1.44074608487706687e-03, 0.00000000000000000e+00, 2.97285861692332105e+01, 3.26929167979122777e-03, 2.77933731089202718e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.60754874574373738e-04, 2.49146837640875585e-01, 3.71769353558607740e-01, 4.01004957814761920e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.78847991436818260e-02, 0.00000000000000000e+00, 2.97285861692332105e+01
 6.90395990235048203e+01,-9.00470894603077601e-04,-1.16650284031104071e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-2.25369373687545754e-04,-1.03954324965400691e-02, 2.17829693785183756e-02, 0.00000000000000000e+00, 1.40333178942275358e-03, 0.00000000000000000e+00, 2.98049837326268303e+01, 2.93028086307796148e-03, 2.73732196557463836e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.73152520412020872e-04, 2.45403479211573766e-01, 3.74802953200838174e-01, 4.08866978605769649e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.83942844845277370e-02, 0.00000000000000000e+00, 2.98049837326268303e+01
 6.93979248361269612e+01,-8.07317116176420151e-04,-1.15400343224155953e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-2.00195565790761698e-04,-1.02886107785062908e-02, 2.14680439549132726e-02, 0.00000000000000000e+00, 1.36811382797582051e-03, 0.00000000000000000e+00, 2.98794850746144647e+01, 2.62575718608051194e-03, 2.69574576232008312e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 5.95830758785878415e-04, 2.41697536155962706e-01, 3.77762760169643830e-01, 4.16615910646172705e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.88907612637096739e-02, 0.00000000000000000e+00, 2.98794850746144647e+01
 6.97562506487491021e+01,-7.31330356774012439e-04,-1.14106638078558531e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.70071526710793841e-04,-1.01775908278274319e-02, 2.11546521308852778e-02, 0.00000000000000000e+00, 1.33500438828287882e-03, 0.00000000000000000e+00, 2.99519080296860736e+01, 2.35259836593680518e-03, 2.65462552577504451e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 5.27315381375681241e-04, 2.38030641936343434e-01, 3.80652152920054110e-01, 4.24252262804489744e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.93750011768251157e-02, 0.00000000000000000e+00, 2.99519080296860736e+01
 7.01145764613712430e+01,-6.51666786841548478e-04,-1.12777754373201422e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.54483344929776112e-04,-1.00629977331541109e-02, 2.08431269430017427e-02, 0.00000000000000000e+00, 1.30379635924375917e-03, 0.00000000000000000e+00, 3.00222165820522982e+01, 2.10730868107787250e-03, 2.61397532580121716e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 4.66975940691075119e-04, 2.34404187345029824e-01, 3.83474682104812836e-01, 4.31776647215437737e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.98477204798984425e-02, 0.00000000000000000e+00, 3.00222165820522982e+01
 7.04729022739933839e+01,-5.77757546210962559e-04,-1.11418714406313606e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.42985519539909345e-04,-9.94544508328409904e-03, 2.05336515796972624e-02, 0.00000000000000000e+00, 1.27440800996917597e-03, 0.00000000000000000e+00, 3.00902854931164754e+01, 1.88729645492458878e-03, 2.57380690374866383e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 4.13693294724328138e-04, 2.30819340300403020e-01, 3.86233360220967048e-01, 4.39189763542836953e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.03095882744573658e-02, 0.00000000000000000e+00, 3.00902854931164754e+01
 7.08312280866155248e+01,-5.14072306234724611e-04,-1.10035135040751526e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.30157622576497836e-04,-9.82541046974660937e-03, 2.02264591844151520e-02, 0.00000000000000000e+00, 1.24669471821785977e-03, 0.00000000000000000e+00, 3.01560735765362011e+01, 1.69012841713060951e-03, 2.53412998532013933e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.66551066302499035e-04, 2.27277074947175278e-01, 3.88931232491863732e-01, 4.46492390893606095e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.07612283861221991e-02, 0.00000000000000000e+00, 3.01560735765362011e+01
 7.11895538992376657e+01,-4.66962191942611781e-04,-1.08631835277527081e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.08799044633354006e-04,-9.70333473534101820e-03, 1.99217432609619521e-02, 0.00000000000000000e+00, 1.22053623870779435e-03, 0.00000000000000000e+00, 3.02195416753871058e+01, 1.51363168608012249e-03, 2.49495249253930268e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.24691337120950295e-04, 2.23778198167733117e-01, 3.91571117142648528e-01, 4.53685381620992478e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.12032201765975953e-02, 0.00000000000000000e+00, 3.02195416753871058e+01
 7.15478797118598067e+01,-4.12912008458505685e-04,-1.07214402948596476e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.01450406642533339e-04,-9.57968977533107946e-03, 1.96196248239753901e-02, 0.00000000000000000e+00, 1.19586766131641806e-03, 0.00000000000000000e+00, 3.02806173762415618e+01, 1.35528901810548735e-03, 2.45628049593205805e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 2.87923533955407329e-04, 2.20323355804757509e-01, 3.94155543297023070e-01, 4.60769645469368772e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.16361088231630416e-02, 0.00000000000000000e+00, 3.02806173762415618e+01
 7.19062055244819476e+01,-3.68665595615524087e-04,-1.05785778983972859e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.07671367010674107e-05,-9.45483049826134625e-03, 1.93203153992312152e-02, 0.00000000000000000e+00, 1.17252572974397597e-03, 0.00000000000000000e+00, 3.03393359481390732e+01, 1.21357287149197776e-03, 2.41811855294191635e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 2.55345401133705763e-04, 2.16913048205156056e-01, 3.96687177690359216e-01, 4.67746152817766547e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.20603976529277657e-02, 0.00000000000000000e+00, 3.03393359481390732e+01
 7.22645313371040885e+01,-3.37847514352108437e-04,-1.04349283317815636e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-7.24919806993212790e-05,-9.32908959182965347e-03, 1.90238638292145462e-02, 0.00000000000000000e+00, 1.15049358944802754e-03, 0.00000000000000000e+00, 3.03956185428029606e+01, 1.08686290973890516e-03, 2.38047000449118890e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 2.26382385307027348e-04, 2.13547648291696618e-01, 3.99168156395645735e-01, 4.74615917167537926e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.24765610392865134e-02, 0.00000000000000000e+00, 3.03956185428029606e+01
 7.26228571497262294e+01,-2.98393513185743996e-04,-1.02909670719689532e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-6.79458834118348148e-05,-9.20276159934285687e-03, 1.87304465472872966e-02, 0.00000000000000000e+00, 1.12962152062205494e-03, 0.00000000000000000e+00, 3.04495158732507818e+01, 9.73235756568616704e-04, 2.34333681897576890e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 2.01001112995503656e-04, 2.10227417451639614e-01, 4.01600868437054115e-01, 4.81379997404150717e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.28850386197544969e-02, 0.00000000000000000e+00, 3.04495158732507818e+01
 7.29811829623483703e+01,-2.62836914495121138e-04,-1.01468462284999925e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-6.41567629180942595e-05,-9.07614708837711781e-03, 1.84401284715132174e-02, 0.00000000000000000e+00, 1.10985852277713237e-03, 0.00000000000000000e+00, 3.05010075978144251e+01, 8.71574976861966819e-04, 2.30671989107586711e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.78567041954144829e-04, 2.06952511593014171e-01, 4.03987304665250790e-01, 4.88039490171689683e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.32862393516363758e-02, 0.00000000000000000e+00, 3.05010075978144251e+01
 7.33395087749705112e+01,-2.41871282343770273e-04,-1.00027822133250816e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-5.00241498252807296e-05,-8.94944429332733549e-03, 1.81529823345140950e-02, 0.00000000000000000e+00, 1.09113960430740585e-03, 0.00000000000000000e+00, 3.05500958683003709e+01, 7.80844021407100207e-04, 2.27061932377757458e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58529399358221595e-04, 2.03722998134929750e-01, 4.06329403582677162e-01, 4.94595520946699785e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.36805473626121477e-02, 0.00000000000000000e+00, 3.05500958683003709e+01
 7.36978345875926522e+01,-2.07601264170887388e-04,-9.85917490970097433e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-5.28222251709930743e-05,-8.82287603848230795e-03, 1.78691221932810035e-02, 0.00000000000000000e+00, 1.07335224424418355e-03, 0.00000000000000000e+00, 3.05968339330425536e+01, 6.99428342901633397e-04, 2.23503419731930164e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.41094375111143998e-04, 2.00538866260717680e-01, 4.08629120611529784e-01, 5.01049247163524503e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.40683163686611107e-02, 0.00000000000000000e+00, 3.05968339330425536e+01
 7.40561604002147931e+01,-1.82212509660091294e-04,-9.71603033408337605e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-5.01328889951106402e-05,-8.69665951336529019e-03, 1.75885214222899905e-02, 0.00000000000000000e+00, 1.05651382381385071e-03, 0.00000000000000000e+00, 3.06411727328258152e+01, 6.26747115507183552e-04, 2.19996292311701980e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.25578671503000472e-04, 1.97400029200290705e-01, 4.10887980775726691e-01, 5.07401840604279508e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.44498843397213006e-02, 0.00000000000000000e+00, 3.06411727328258152e+01
 7.44144862128369340e+01,-1.76132115659643850e-04,-9.57354036712730443e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.12450973384203676e-05,-8.57087928496091944e-03, 1.73113192694729565e-02, 0.00000000000000000e+00, 1.04047759561331880e-03, 0.00000000000000000e+00, 3.06832081529706109e+01, 5.62078507408599439e-04, 2.16540340475704279e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.11548107329438194e-04, 1.94306345759944515e-01, 4.13107869318454501e-01, 5.13654497050738512e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.48255623419212534e-02, 0.00000000000000000e+00, 3.06832081529706109e+01
 7.47728120254590749e+01,-1.45109197514326816e-04,-9.43206509480891929e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.97997731134188543e-05,-8.44576544648600880e-03, 1.70374900566966497e-02, 0.00000000000000000e+00, 1.02524945522607103e-03, 0.00000000000000000e+00, 3.07229175862001433e+01, 5.03825137076245057e-04, 2.13135268379535919e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.95948789694444791e-05, 1.91257615278618232e-01, 4.15290163460102502e-01, 5.19808426321362149e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.51956422475578840e-02, 0.00000000000000000e+00, 3.07229175862001433e+01
 7.50166154106523919e+01,-1.32289703188165770e-04,-9.33629924121375833e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.87726439757592883e-05,-8.36108440452709711e-03, 1.68531464481229340e-02, 0.00000000000000000e+00, 1.01529954478189570e-03, 0.00000000000000000e+00, 3.07486409538388976e+01, 4.67902548391854625e-04, 2.10847384178154296e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 9.21437965625614646e-05, 1.89208839961935660e-01, 4.16754309523426236e-01, 5.23939719826580608e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.54443819316060749e-02, 0.00000000000000000e+00, 3.07486409538388976e+01
 7.52604187958457089e+01,-1.39088984277896323e-04,-9.24094373322006425e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.92795507836414359e-05,-8.27675871027777621e-03, 1.66703774445531444e-02, 0.00000000000000000e+00, 1.00569353400625262e-03, 0.00000000000000000e+00, 3.07733052329968615e+01, 4.34959752362980897e-04, 2.08582795453700620e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 8.49499248897548872e-05, 1.87180667478943658e-01, 4.18202147995201334e-01, 5.28026261518404483e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.56907381149359987e-02, 0.00000000000000000e+00, 3.07733052329968615e+01
 7.55042221810390259e+01,-1.20034921102367160e-04,-9.14630915584925541e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-2.64143783461974653e-05,-8.19284866412373081e-03, 1.64892401504766611e-02, 0.00000000000000000e+00, 9.96366968944884662e-04, 0.00000000000000000e+00, 3.07969608247157645e+01, 4.03993968273925889e-04, 2.06341367334973685e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.87793017730450013e-05, 1.85173002666680131e-01, 4.19634229697774974e-01, 5.32068442677654407e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.59347862938725415e-02, 0.00000000000000000e+00, 3.07969608247157645e+01
 7.56731188724156283e+01,-1.06979428472991130e-04,-9.08103391584983745e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.17357291846412370e-05,-8.13502628469020550e-03, 1.63646614403529234e-02, 0.00000000000000000e+00, 9.90113917844800961e-04, 0.00000000000000000e+00, 3.08127220203877599e+01, 3.83888711964890941e-04, 2.04802103390335360e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.48075448187703702e-05, 1.83794143790728726e-01, 4.20617152282793560e-01, 5.34842889385079623e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.61025394203432154e-02, 0.00000000000000000e+00, 3.08127220203877599e+01
 7.58420155637922306e+01,-1.13603583303020783e-04,-9.01593618138637337e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.79083230816821405e-05,-8.07740501450338044e-03, 1.62408666454985778e-02, 0.00000000000000000e+00, 9.83986456775897550e-04, 0.00000000000000000e+00, 3.08280049285856066e+01, 3.65162975764753974e-04, 2.03273847361373022e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.07186121829435620e-05, 1.82425034821039583e-01, 4.21592839679714337e-01, 5.37596361956755198e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.62692465161614874e-02, 0.00000000000000000e+00, 3.08280049285856066e+01
 7.60109122551688330e+01,-9.79505976278319018e-05,-8.95129031721088320e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-2.65898635785416157e-05,-8.02000622346443759e-03, 1.61178644842584692e-02, 0.00000000000000000e+00, 9.77972517623168849e-04, 0.00000000000000000e+00, 3.08428201159119553e+01, 3.47019924308796662e-04, 2.01756547186811103e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.72456303497251189e-05, 1.81065638253495642e-01, 4.22561434227820110e-01, 5.40328992306021272e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.64349289423216921e-02, 0.00000000000000000e+00, 3.08428201159119553e+01
 7.61798089465454353e+01,-8.40601027798664233e-05,-8.88689705520871037e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-3.38831355683943611e-05,-7.96288148563184528e-03, 1.59956092519072945e-02, 0.00000000000000000e+00, 9.72112527281550690e-04, 0.00000000000000000e+00, 3.08571372244426207e+01, 3.29841740627017982e-04, 2.00250148083512686e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.39497401763093707e-05, 1.79715912931234345e-01, 4.23522938074774036e-01, 5.43040910725205217e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.65996090226367388e-02, 0.00000000000000000e+00, 3.08571372244426207e+01
 7.63487056379220377e+01,-9.58917885668849614e-05,-8.82265936510901426e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.59648854429652980e-05,-7.90598904524753010e-03, 1.58741234726713434e-02, 0.00000000000000000e+00, 9.66381611695056250e-04, 0.00000000000000000e+00, 3.08709759362545810e+01, 3.13995042928322590e-04, 1.98754609647324693e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 6.03946017223568215e-05, 1.78375816984144481e-01, 4.24477534680740121e-01, 5.45732246325573711e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.67633096417316002e-02, 0.00000000000000000e+00, 3.08709759362545810e+01
 7.65259232866795855e+01,-9.04132628118236984e-05,-8.75573433487762849e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.52849105170128723e-05,-7.84655081158436296e-03, 1.57474990194832881e-02, 0.00000000000000000e+00, 9.60484300307486508e-04, 0.00000000000000000e+00, 3.08850009163055077e+01, 2.97943492325432541e-04, 1.97197009555413028e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 5.71785445468426430e-05, 1.76980007169325604e-01, 4.25471911408033088e-01, 5.48534189027591546e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.69340444542189750e-02, 0.00000000000000000e+00, 3.08850009163055077e+01
 7.67031409354371334e+01,-8.30674310616131715e-05,-8.68916471916923033e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.67969250865428708e-05,-7.78741319621145678e-03, 1.56217337293445280e-02, 0.00000000000000000e+00, 9.54708542184290812e-04, 0.00000000000000000e+00, 3.08985184332057869e+01, 2.82727233505393493e-04, 1.95651241984784480e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 5.41866509869317115e-05, 1.75594703694206322e-01, 4.26458969669876287e-01, 5.51313767368181384e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.71037453117478094e-02, 0.00000000000000000e+00, 3.08985184332057869e+01
 7.68803585841946813e+01,-7.84172178131749720e-05,-8.62291725819352289e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.59500907708368458e-05,-7.72859149085347585e-03, 1.54967848314334980e-02, 0.00000000000000000e+00, 9.49091226197570220e-04, 0.00000000000000000e+00, 3.09115011299122990e+01, 2.68380351694192786e-04, 1.94117244571856695e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 5.13277904006000373e-05, 1.74219852641227274e-01, 4.27438735158722050e-01, 5.54071129696074749e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.72724371909433161e-02, 0.00000000000000000e+00, 3.09115011299122990e+01
 7.70575762329522291e+01,-7.44078937479900662e-05,-8.55703492678164777e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.47682615046279206e-05,-7.67006999191055527e-03, 1.53726894044589266e-02, 0.00000000000000000e+00, 9.43591669485875292e-04, 0.00000000000000000e+00, 3.09239806321333717e+01, 2.54822120686416407e-04, 1.92594954352807768e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 4.86273465540129447e-05, 1.72855399818766770e-01, 4.28411436332289175e-01, 5.56806425227186264e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.74401433747171353e-02, 0.00000000000000000e+00, 3.09239806321333717e+01
 7.72347938817097770e+01,-7.03938108158391133e-05,-8.49152832945171757e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.38763663810634146e-05,-7.61185418121435031e-03, 1.52494524375069787e-02, 0.00000000000000000e+00, 9.38200250356025986e-04, 0.00000000000000000e+00, 3.09359664126014913e+01, 2.41998852065364686e-04, 1.91084306278540200e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 4.60865956157223167e-05, 1.71501290995701411e-01, 4.29377208608310301e-01, 5.59519804926924325e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.76068845912976923e-02, 0.00000000000000000e+00, 3.09359664126014913e+01
 7.75546795746062969e+01,-6.36378986970363318e-05,-8.37423345496172804e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.24534781730622872e-05,-7.50757807169455393e-03, 1.50291368425310989e-02, 0.00000000000000000e+00, 9.28766060995232443e-04, 0.00000000000000000e+00, 3.09563408969308114e+01, 2.20596927512302436e-04, 1.88386779844100544e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 4.18667156991207450e-05, 1.69083072086676611e-01, 4.31103210279694227e-01, 5.64362574432447639e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.79054822333531682e-02, 0.00000000000000000e+00, 3.09563408969308114e+01
 7.80367579348647524e+01,-5.46719856566589991e-05,-8.19982520178139627e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.05820780853427450e-05,-7.35243428367216012e-03, 1.47022954332828651e-02, 0.00000000000000000e+00, 9.15218115912727961e-04, 0.00000000000000000e+00, 3.09840481340826663e+01, 1.92181947385711204e-04, 1.84391890470542524e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.63031795574578385e-05, 1.65501316734075171e-01, 4.33663707835044876e-01, 5.71528760768237110e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.83499191399665285e-02, 0.00000000000000000e+00, 3.09840481340826663e+01
 7.85188362951232079e+01,-4.69279764378813355e-05,-8.02831956459513010e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.04743457063889728e-06,-7.19977099404611742e-03, 1.43816457179056778e-02, 0.00000000000000000e+00, 9.02420251744105728e-04, 0.00000000000000000e+00, 3.10082347208489750e+01, 1.67788094599426125e-04, 1.80480380352492226e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.15659280208577039e-05, 1.61993755687654589e-01, 4.36177272115444548e-01, 5.78538876725024132e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.87880054523535794e-02, 0.00000000000000000e+00, 3.10082347208489750e+01
 7.92438556983008908e+01,-3.73345646355160350e-05,-7.77596310175288422e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-7.14362307173725328e-06,-6.97496948393661054e-03, 1.39109188068399156e-02, 0.00000000000000000e+00, 8.84491966556882545e-04, 0.00000000000000000e+00, 3.10381616744276840e+01, 1.37444327905200951e-04, 1.74751565519507962e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 2.57254854275344881e-05, 1.56855607297672062e-01, 4.39873556772848673e-01, 5.88794357601096441e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 7.94356720087523449e-02, 0.00000000000000000e+00, 3.10381616744276840e+01
 7.99688751014785737e+01,-2.96889888480911425e-05,-7.53041747177353275e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-5.68499961662856206e-06,-6.75604397530693568e-03, 1.34538813440311933e-02, 0.00000000000000000e+00, 8.67954091514033105e-04, 0.00000000000000000e+00, 3.10606488903122511e+01, 1.13282312041110863e-04, 1.69203257595420015e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 2.11210581950259194e-05, 1.51878328153664643e-01, 4.43474754688124639e-01, 5.98713527485866592e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 8.00708556340074262e-02, 0.00000000000000000e+00, 3.10606488903122511e+01
 8.06938945046562566e+01,-2.36945349621943147e-05,-7.29172359691918591e-03,-0.00000000000000000e+00, 0.00000000000000000e+00,-4.46452300678016733e-06,-6.54307155604916257e-03, 1.30102900148824502e-02, 0.00000000000000000e+00, 8.52664196054842005e-04, 0.00000000000000000e+00, 3.10760023145819986e+01, 9.40056247710708892e-05, 1.63830505325681414e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.74779053969594779e-05, 1.47057631900129715e-01, 4.46986663177521004e-01, 6.08306229880796856e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 8.06945216012062011e-02, 0.00000000000000000e+00, 3.10760023145819986e+01
