"engine.time","dot(ikr.y1)","dot(ikr.y2)","dot(ikr.y3)","engine.pace","ikr.IKr","ikr.k12","ikr.k14","ikr.k21","ikr.k41","ikr.y1","ikr.y2","ikr.y3","ikr.y4","membrane.V"
 2.11255567685748474e+02,-1.14253767439880319e-03,-4.97881449017404786e-03, 5.05628290820835796e-03,-1.31670153221439747e+01, 1.48782284665606768e+00, 8.03181729834203197e-04, 6.61122611499953688e-02, 7.76238003160371952e-05, 2.97575056682131078e-01, 1.47035254248225888e-01, 6.88012859766259588e-01, 1.35907162257340591e-01, 2.90447237281739878e-02,-1.31670153221439747e+01
 2.12647172317860424e+02,-1.19922516002303643e-03,-5.33844582460728679e-03, 5.39737705389707612e-03,-1.45058937801527303e+01, 1.53823299681762138e+00, 7.29657439370753847e-04, 6.83704634598067684e-02, 8.43159870287886525e-05, 2.87481668233183385e-01, 1.45405990060528373e-01, 6.80834217688114807e-01, 1.43180655927345440e-01, 3.05791363240114078e-02,-1.45058937801527303e+01
 2.14038776949972373e+02,-1.25666781299076796e-03,-5.69728787170002519e-03, 5.73812324435642174e-03,-1.58677319537203463e+01, 1.59014975820297000e+00, 6.61773247374416789e-04, 7.07465348444459435e-02, 9.17150998644930028e-05, 2.77566337217662051e-01, 1.43697254674611780e-01, 6.73155396270828321e-01, 1.50928847358669294e-01, 3.22185016958905779e-02,-1.58677319537203463e+01
 2.15430381582084323e+02,-1.31435672015730101e-03,-6.05302402613585536e-03, 6.07613210320075842e-03,-1.72479742687589237e+01, 1.64328390656332557e+00, 5.99413146858708600e-04, 7.32389867944005651e-02, 9.98769896450726685e-05, 2.67865900311528904e-01, 1.41908361772107833e-01, 6.64979171833791183e-01, 1.59149526270178365e-01, 3.39629401239225914e-02,-1.72479742687589237e+01
 2.16821986214196272e+02,-1.37196791301746543e-03,-6.40428699616516633e-03, 6.40994198907477580e-03,-1.86428457106038401e+01, 1.69731538333957044e+00, 5.42360118889499243e-04, 7.58470790257459587e-02, 1.08863543571984832e-04, 2.58407027384219168e-01, 1.40039206300421520e-01, 6.56310867457314262e-01, 1.67837818957520230e-01, 3.58121072847439603e-02,-1.86428457106038401e+01
 2.18213590846308222e+02,-1.42935202713144645e-03,-6.75059954351139684e-03, 6.73896289774669754e-03,-2.00494631338340739e+01, 1.75190296619057828e+00, 4.90324328144815997e-04, 7.85711953353887549e-02, 1.18744792270258771e-04, 2.49206711303192607e-01, 1.38090018324146691e-01, 6.47157119023760052e-01, 1.76987394438735707e-01, 3.77654682133575503e-02,-2.00494631338340739e+01
 2.19605195478420171e+02,-1.48650061903813496e-03,-7.09219677727552372e-03, 7.06330179858907087e-03,-2.14658405801212311e+01, 1.80669256152773650e+00, 4.42970896732322074e-04, 8.14130812270884713e-02, 1.29601040182114656e-04, 2.40273514948240063e-01, 1.36061137800569054e-01, 6.37524753881787642e-01, 1.86591562334546102e-01, 3.98225459830972017e-02,-2.14658405801212311e+01
 2.20996800110532121e+02,-1.54349543963097635e-03,-7.42975552109214916e-03, 7.38349455843428926e-03,-2.28908047870459725e+01, 1.86132347116025354e+00, 3.99944326652521172e-04, 8.43759299155858178e-02, 1.41524861878505762e-04, 2.31609279667280954e-01, 1.33952843309030539e-01, 6.27419915072913836e-01, 1.96644129126735234e-01, 4.19831124913203624e-02,-2.28908047870459725e+01
 2.22388404742644070e+02,-1.60045103587589180e-03,-7.76409712292172680e-03, 7.70021065672106542e-03,-2.43238453538595785e+01, 1.91543146861415847e+00, 3.60887946011822808e-04, 8.74643234849213774e-02, 1.54622837296256076e-04, 2.23211008414877260e-01, 1.31765265510221663e-01, 6.16847619688809523e-01, 2.07139823380110805e-01, 4.42472914208579537e-02,-2.43238453538595785e+01
 2.23780009374756020e+02,-1.65746686288127665e-03,-8.09595393936270516e-03, 8.01402065217412390e-03,-2.57649479613454488e+01, 1.96864825691073131e+00, 3.25457397723251331e-04, 9.06840991077011715e-02, 1.69017159483093545e-04, 2.15072569109020978e-01, 1.29498385975942903e-01, 6.05811791304988745e-01, 2.18074248885811423e-01, 4.66155738332569569e-02,-2.57649479613454488e+01
 2.25171614006867969e+02,-1.71460270193426328e-03,-8.42585251582458200e-03, 8.32527908365529590e-03,-2.72144656277404202e+01, 2.02059846306487856e+00, 2.93328229181450870e-04, 9.40422525374364771e-02, 1.84847546529089834e-04, 2.07185923104294040e-01, 1.27152084220342909e-01, 5.94315546950164642e-01, 2.29443583811795138e-01, 4.90887850176973672e-02,-2.72144656277404202e+01
 2.26563218638979919e+02,-1.77187591070911490e-03,-8.75408830133459631e-03, 8.63409759251348996e-03,-2.86730475406094598e+01, 2.07089594837927260e+00, 2.64199078292345381e-04, 9.75469408589267895e-02, 2.02273844215834954e-04, 1.99541856397974227e-01, 1.24726188846658009e-01, 5.82361464910835958e-01, 2.41244297772444022e-01, 5.16680484700620390e-02,-2.86730475406094598e+01
 2.28760709922299867e+02,-1.86260225140755589e-03,-9.26944594712911935e-03, 9.11672104026017838e-03,-3.09971969824201210e+01, 2.14597236476172970e+00, 2.23642112249582836e-04, 1.03403270808482661e-01, 2.33498644915751641e-04, 1.87940024551069979e-01, 1.20732872104589301e-01, 5.62557513912112395e-01, 2.60749122434032476e-01, 5.59604915492658561e-02,-3.09971969824201210e+01
 2.30379361134441467e+02,-1.92976722391498615e-03,-9.64748905773250322e-03, 9.46857769165643931e-03,-3.27284217929168761e+01, 2.19700418555626653e+00, 1.97533377439822975e-04, 1.07992908103410085e-01, 2.59850746671507827e-04, 1.79738573008494301e-01, 1.17663644890709004e-01, 5.47247363633017070e-01, 2.75791136549501881e-01, 5.92978549267720312e-02,-3.27284217929168761e+01
 2.31998012346583067e+02,-1.99750986336370492e-03,-1.00257102625436814e-02, 9.81838741875386278e-03,-3.44796733544662786e+01, 2.24358165882604910e+00, 1.74222294255293119e-04, 1.12842936480011938e-01, 2.89534810120226581e-04, 1.71806320004452007e-01, 1.14485293876586597e-01, 5.31325422092709276e-01, 2.91400816374054905e-01, 6.27884676566492494e-02,-3.44796733544662786e+01
 2.33616663558724667e+02,-2.06630827351893427e-03,-1.04064009561861733e-02, 1.01679431029369008e-02,-3.62554520247974210e+01, 2.28488090885492134e+00, 1.53392156930312140e-04, 1.17983353032421648e-01, 3.23098940888489152e-04, 1.64120353725039303e-01, 1.11196546522255107e-01, 5.14789779515532619e-01, 3.07576077839048445e-01, 6.64375961231638557e-02,-3.62554520247974210e+01
 2.35235314770866268e+02,-2.13674589047284716e-03,-1.07922475302456664e-02, 1.05193308333815030e-02,-3.80613752516103858e+01, 2.31999323797889900e+00, 1.34760877655128549e-04, 1.23451252898493569e-01, 3.61225917116636064e-04, 1.56656470736175085e-01, 1.07795222054178991e-01, 4.97634224718506046e-01, 3.24318252276148578e-01, 7.02523009511663576e-02,-3.80613752516103858e+01
 2.36853965983007868e+02,-2.20937672673739496e-03,-1.11857043432998099e-02, 1.08742741765815096e-02,-3.99040319376001236e+01, 2.34790834911304902e+00, 1.18081148542043489e-04, 1.29291646112211278e-01, 4.04769364334389833e-04, 1.49390529386962539e-01, 1.04278168677236729e-01, 4.79848211725166673e-01, 3.41631933522109854e-01, 7.42416860754867569e-02,-3.99040319376001236e+01
 2.38472617195149468e+02,-2.28446851339307762e-03,-1.15877407226133572e-02, 1.12328514181187430e-02,-4.17905415224979322e+01, 2.36750416725353885e+00, 1.03141075980717778e-04, 1.35557386274212877e-01, 4.54791886699384398e-04, 1.42300668028756128e-01, 1.00641556763937434e-01, 4.61418368605279461e-01, 3.59523233903960959e-01, 7.84168407268222012e-02,-4.17905415224979322e+01
 2.39643933382416009e+02,-2.34018796232528248e-03,-1.18830334620954308e-02, 1.14930067439170877e-02,-4.31870485251389056e+01, 2.37580044160424908e+00, 9.33130117745151932e-05, 1.40390440866898614e-01, 4.95762421799771503e-04, 1.37269964368824299e-01, 9.79331926094081789e-02, 4.47672817237884157e-01, 3.72832847070904361e-01, 8.15611430818033445e-02,-4.31870485251389056e+01
 2.40815249569682550e+02,-2.39663520836319067e-03,-1.21797078206582095e-02, 1.17509113306057400e-02,-4.46126316660469584e+01, 2.37859018458680227e+00, 8.42456099497975965e-05, 1.45501898972822757e-01, 5.41395273415564999e-04, 1.32317914507795564e-01, 9.51590724768497792e-02, 4.33580241312462866e-01, 3.86446252548646341e-01, 8.48144336620410555e-02,-4.46126316660469584e+01
 2.41986565756949091e+02,-2.45319913052702288e-03,-1.24746197878647085e-02, 1.20028702412560834e-02,-4.60694659350938025e+01, 2.37533348431920821e+00, 7.58890543517589381e-05, 1.50917726020905002e-01, 5.92370766013767874e-04, 1.27441822233777730e-01, 9.23186949164994108e-02, 4.19140825853772714e-01, 4.00358692553362205e-01, 8.81817866763657254e-02,-4.60694659350938025e+01
 2.44057683442683356e+02,-2.55085620752091603e-03,-1.29783429657491130e-02, 1.24184114084966504e-02,-4.87275216201902737e+01, 2.35300063019709649e+00, 6.27195677383349487e-05, 1.61323873759433939e-01, 6.98063920691933894e-04, 1.19003505786828515e-01, 8.71358233673448501e-02, 3.92777002764205407e-01, 4.25657064825144149e-01, 9.44301090433056767e-02,-4.87275216201902737e+01
 2.45316046967205580e+02,-2.60686521449716817e-03,-1.32638733455416324e-02, 1.26412170554704231e-02,-5.03969739241006636e+01, 2.32786655097496986e+00, 5.56433994485648715e-05, 1.68223481410421705e-01, 7.73887384539903838e-04, 1.13991691845276480e-01, 8.38903059774444293e-02, 3.76263657068528101e-01, 4.41427141889456032e-01, 9.84188950645714100e-02,-5.03969739241006636e+01
 2.46574410491727804e+02,-2.65911110955143783e-03,-1.35273667761486582e-02, 1.28336428894879409e-02,-5.21105038723478700e+01, 2.29294917788659358e+00, 4.92098005523414480e-05, 1.75612246422718526e-01, 8.60285716152216326e-04, 1.09066976034361579e-01, 8.05765905923564174e-02, 3.59404426775167152e-01, 4.57459069050499711e-01, 1.02559913581976692e-01,-5.21105038723478700e+01
 2.47832774016250028e+02,-2.70684349785751087e-03,-1.37646586623605422e-02, 1.29900558856383339e-02,-5.38712210221852388e+01, 2.24729664352628067e+00, 4.33730607406809037e-05, 1.83542678336463705e-01, 9.59121088649466302e-04, 1.04228183256204407e-01, 7.71999470310439778e-02, 3.42229889431236944e-01, 4.73710869884411523e-01, 1.06859293653307652e-01,-5.38712210221852388e+01
 2.49091137540772252e+02,-2.74967638704039924e-03,-1.39731779066018143e-02, 1.31060650292378275e-02,-5.56833412867292665e+01, 2.18985108296919995e+00, 3.80879642834657220e-05, 1.92078761326534397e-01, 1.07271176019537568e-03, 9.94721939841090447e-02, 7.37663541373967391e-02, 3.24774779620669862e-01, 4.90134354491825075e-01, 1.11324511750108268e-01,-5.56833412867292665e+01
 2.50349501065294476e+02,-2.78761558844397607e-03,-1.41520617850333184e-02, 1.31785116838518471e-02,-5.75525741704498444e+01, 2.11942242747943510e+00, 3.33101719171241366e-05, 2.01300032823103159e-01, 1.20399497133830830e-03, 9.47935857488374639e-02, 7.02819993790331776e-02, 3.07075890538366036e-01, 5.06676706051895076e-01, 1.15965404030705765e-01,-5.75525741704498444e+01
 2.51607864589816700e+02,-2.82071838814374094e-03,-1.43005703736350138e-02, 1.32037513639095203e-02,-5.94858949071920193e+01, 2.03469973642538493e+00, 2.89981431418570296e-05, 2.11303433969548315e-01, 1.35670505241832049e-03, 9.01859441927910094e-02, 6.67529564400491521e-02, 2.89170803158504075e-01, 5.23281067108155251e-01, 1.20795173293291480e-01,-5.94858949071920193e+01
 2.52866228114338924e+02,-2.84913169463382743e-03,-1.44181896518370684e-02, 1.31775428299067757e-02,-6.14918499825286844e+01, 1.93421707381957231e+00, 2.51131711001487434e-05, 2.22208457465305043e-01, 1.53565835430102609e-03, 8.56417925315376694e-02, 6.31851634776418453e-02, 2.71097864972274949e-01, 5.39885659797690542e-01, 1.25831311752392705e-01,-6.14918499825286844e+01
 2.53753616830720603e+02,-2.86608694998658972e-03,-1.44806645378964052e-02, 1.31237178553874623e-02,-6.29549535423080187e+01, 1.85304971190568124e+00, 2.26119586208835612e-05, 2.30515682731051663e-01, 1.68090022897054514e-03, 8.24724508052580019e-02, 6.06491733196742530e-02, 2.58274107142525744e-01, 5.51557868923560068e-01, 1.29518850614239955e-01,-6.29549535423080187e+01
 2.54641005547102282e+02,-2.87997084087565462e-03,-1.45232581363556879e-02, 1.30354590942772935e-02,-6.44616564369167975e+01, 1.76273815104015874e+00, 2.02963085175296085e-05, 2.39395160170612520e-01, 1.84484042062041755e-03, 7.93312020924973743e-02, 5.80994300018507978e-02, 2.45403645121486685e-01, 5.63167290743873616e-01, 1.33329634132788866e-01,-6.44616564369167975e+01
 2.55528394263483960e+02,-2.88982096629837419e-03,-1.45410053691773841e-02, 1.29054908805619484e-02,-6.60143439550365940e+01, 1.66278845857556545e+00, 1.81578278881850483e-05, 2.48903634309879690e-01, 2.03052901114575413e-03, 7.62192118236920124e-02, 5.55390601744327472e-02, 2.32506025776534508e-01, 5.74680453384628476e-01, 1.37274460664404185e-01,-6.60143439550365940e+01
 2.56415782979865639e+02,-2.89399259186818962e-03,-1.45259425941569684e-02, 1.27232669320932121e-02,-6.76140845141395488e+01, 1.55282201607913128e+00, 1.61899470393589792e-05, 2.59095417963659536e-01, 2.24141243195776722e-03, 7.31405457351379934e-02, 5.29723308906513771e-02, 2.19606470973389312e-01, 5.86056043393332615e-01, 1.41365154742626675e-01,-6.76140845141395488e+01
 2.57303171696247318e+02,-2.88989700132899659e-03,-1.44661433303426689e-02, 1.24741197970749326e-02,-6.92596408135685238e+01, 1.43268139583152965e+00, 1.43879919397118234e-05, 2.70014676401710341e-01, 2.48120900090218876e-03, 7.01034051535088937e-02, 5.04053270059930045e-02, 2.06739030286817504e-01, 5.97241552700908396e-01, 1.45614090006281116e-01,-6.92596408135685238e+01
 2.58190560412628997e+02,-2.87376958043831544e-03,-1.43448596872708320e-02, 1.21386508916076358e-02,-7.09461586128994668e+01, 1.30258037912536984e+00, 1.27490944136874846e-05, 2.81683407982662393e-01, 2.75361805050937250e-03, 6.71214823893640927e-02, 4.78469116264698333e-02, 1.93950477071602068e-01, 6.08169333434823378e-01, 1.50033277867104742e-01,-7.09461586128994668e+01
 2.59077949129010676e+02,-2.84041182403488822e-03,-1.41396354822092962e-02, 1.16923328293055129e-02,-7.26633335068154480e+01, 1.16332100269893846e+00, 1.12720726202966541e-05, 2.94082484300424329e-01, 3.06172668579041780e-03, 6.42156397258823314e-02, 4.53099310344721451e-02, 1.81304950784348190e-01, 6.18752230753726429e-01, 1.54632887427453292e-01,-7.26633335068154480e+01
 2.59965337845392355e+02,-2.78330756882235082e-03,-1.38232834677027624e-02, 1.11072215757235734e-02,-7.43937634539700952e+01, 1.01651508433321158e+00, 9.95670030965314039e-06, 3.07129447634371167e-01, 3.40709860021225523e-03, 6.14146131593063457e-02, 4.28124654178635017e-02, 1.68888691908641808e-01, 6.28879664919671399e-01, 1.59419177753823305e-01,-7.43937634539700952e+01
 2.60614113401761301e+02,-2.72234844805015197e-03,-1.35048501351750002e-02, 1.05755656772102066e-02,-7.56527830433127093e+01, 9.05875878599859408e-01, 9.09719620391003844e-06, 3.16984439081300362e-01, 3.68262534873480809e-03, 5.94537469521560155e-02, 4.10253996841670049e-02, 1.60019415489432160e-01, 6.35918420683323937e-01, 1.63036764143076995e-01,-7.56527830433127093e+01
 2.61262888958130247e+02,-2.64193476062749878e-03,-1.31006576378832860e-02, 9.94586146443545566e-03,-7.68922562962812037e+01, 7.93985913189277470e-01, 8.32354614594745803e-06, 3.26995275787947126e-01, 3.97563082794025625e-03, 5.75844902345776025e-02, 3.92841358074818708e-02, 1.51383936492488380e-01, 6.42580909131351574e-01, 1.66751018568678133e-01,-7.68922562962812037e+01
 2.61911664514499194e+02,-2.53973371582567019e-03,-1.26031746560077776e-02, 9.21342358140893325e-03,-7.80973622848703144e+01, 6.82514784929072471e-01, 7.63448019974070764e-06, 3.37031580369436201e-01, 4.28284807482842006e-03, 5.58234281700275489e-02, 3.76020259172409541e-02, 1.43040539403985340e-01, 6.48801756008002384e-01, 1.70555678670771371e-01,-7.80973622848703144e+01
 2.62560440070868140e+02,-2.41413464152264584e-03,-1.20086956875464709e-02, 8.37866447876826903e-03,-7.92517650170545522e+01, 5.73374584265909149e-01, 7.02796410430393459e-06, 3.46934368674752580e-01, 4.59937889657641413e-03, 5.41869882378440415e-02, 3.59937318767999531e-02, 1.35051308195357239e-01, 6.54514026106232771e-01, 1.74440933821609967e-01,-7.92517650170545522e+01
 2.63209215627237086e+02,-2.26526651217692256e-03,-1.13213460805677221e-02, 7.45070889690421095e-03,-8.03399744022645308e+01, 4.68478142457626368e-01, 6.50041318295772090e-06, 3.56535603235237419e-01, 4.91915027548670263e-03, 5.26883307990332686e-02, 3.44744825665407109e-02, 1.27478272098653617e-01, 6.59653792658789317e-01, 1.78393452676016362e-01,-8.03399744022645308e+01
 2.63857991183606032e+02,-2.09451037417989275e-03,-1.05508404723833049e-02, 6.44510361973012202e-03,-8.13473083324455786e+01, 3.69720932965155569e-01, 6.04743181714065280e-06, 3.65659937206254726e-01, 5.23493786444919219e-03, 5.13380210988587660e-02, 3.30590703024654584e-02, 1.20379023748359432e-01, 6.64165112904637200e-01, 1.82396793044537930e-01,-8.13473083324455786e+01
 2.64506766739974978e+02,-1.90559698209436142e-03,-9.71655184466523741e-03, 5.38680631514373842e-03,-8.22634499379449977e+01, 2.78591780748252693e-01, 5.66292582080895001e-06, 3.74160859465860363e-01, 5.53970661185690903e-03, 5.01400248029836501e-02, 3.17605972653181440e-02, 1.13801610874247547e-01, 6.68005341013378051e-01, 1.86432450847056286e-01,-8.22634499379449977e+01
 2.65155542296343924e+02,-1.70302828179217172e-03,-8.84059378798775566e-03, 4.30329125595790840e-03,-8.30808233269823404e+01, 1.96299338968494025e-01, 5.34055712124160932e-06, 3.81911987987638590e-01, 5.82656464578834490e-03, 4.90948005151743694e-02, 3.05894642163712614e-02, 1.07780566548387954e-01, 6.71148948095424580e-01, 1.90481021139816242e-01,-8.30808233269823404e+01
 2.65804317852712870e+02,-1.49309367764731415e-03,-7.95119915522391266e-03, 3.22656201250922509e-03,-8.37981204400937827e+01, 1.23379093099924161e-01, 5.07281227155985330e-06, 3.88846271110153796e-01, 6.09051275160317398e-03, 4.81955156617668093e-02, 2.95524980519514986e-02, 1.02333766006177523e-01, 6.73590040726468553e-01, 1.94523695215402470e-01,-8.37981204400937827e+01
 2.66252619598761896e+02,-1.34661560821944942e-03,-7.34132465972096773e-03, 2.50064801452939273e-03,-8.42355854758229441e+01, 7.86205182892760895e-02, 4.91615348447922654e-06, 3.93137013854431117e-01, 6.25732525008175326e-03, 4.76551659765759722e-02, 2.89160021592579086e-02, 9.89063795039500510e-02, 6.74872925125951095e-01, 1.97304693210840876e-01,-8.42355854758229441e+01
 2.66700921344810922e+02,-1.20165312312863794e-03,-6.74609486307942326e-03, 1.80060630222697582e-03,-8.46282229899510838e+01, 3.82920683881352725e-02, 4.77967179692960249e-06, 3.97028381862682356e-01, 6.41093121902457097e-03, 4.71753473133027998e-02, 2.83448823177756618e-02, 9.57492926720793502e-02, 6.75836010482925853e-01, 2.00069814527219170e-01,-8.46282229899510838e+01
 2.67149223090859948e+02,-1.05950941703495186e-03,-6.17066373336887936e-03, 1.13198036945424269e-03,-8.49773932451450094e+01, 2.33069731447071082e-03, 4.66148572589754741e-06, 4.00521298544447346e-01, 6.55069695135678150e-03, 4.67527073237615914e-02, 2.78381920615548215e-02, 9.28548948737760310e-02, 6.76492029180153720e-01, 2.02814883884515407e-01,-8.49773932451450094e+01
 2.67597524836908974e+02,-9.22208536621432068e-04,-5.62248574580764306e-03, 5.01720035400748943e-04,-8.52869166588658061e+01,-2.95963033099168882e-02, 4.55916496830408852e-06, 4.03643294162968791e-01, 6.67713849852666092e-03, 4.63812233471802629e-02, 2.73941920527307446e-02, 9.02125506252740017e-02, 6.76856708341214142e-01, 2.05536548980781109e-01,-8.52869166588658061e+01
 2.68045826582958000e+02,-7.90602201213087483e-04,-5.10436657541231669e-03,-8.75289002282148010e-05,-8.55590504360835382e+01,-5.76754774463788186e-02, 4.47106133850529962e-06, 4.06408257894117331e-01, 6.79032083004856794e-03, 4.60570528720796318e-02, 2.70105168502624005e-02, 8.78093829575933155e-02, 6.76947892915099048e-01, 2.08232207277045278e-01,-8.55590504360835382e+01
 2.68494128329007026e+02,-6.66048159953597924e-04,-4.62067091755967007e-03,-6.32254682895651982e-04,-8.57978396684888907e+01,-8.22907925714319727e-02, 4.39515657558059661e-06, 4.08850027476895750e-01, 6.89121415409993127e-03, 4.57744698247071549e-02, 2.66842786216390342e-02, 8.56308060367793472e-02, 6.76784887800707113e-01, 2.10900027540874557e-01,-8.57978396684888907e+01
 2.68942430075056052e+02,-5.48948572759789741e-04,-4.17212766046980588e-03,-1.13225088817750508e-03,-8.60059414384352863e+01,-1.03693937045135617e-01, 4.33005817204407848e-06, 4.10989959124916704e-01, 6.98036313424887141e-03, 4.55296165605570610e-02, 2.64122301651887569e-02, 8.36612375899106475e-02, 6.76387695207857575e-01, 2.13538837037043017e-01,-8.60059414384352863e+01
 2.69390731821105078e+02,-4.40005381630153083e-04,-3.76036446144310203e-03,-1.58685851319539245e-03,-8.61870963557913683e+01,-1.22257093013362975e-01, 4.27417479033145491e-06, 4.12861910349996752e-01, 7.05890674407969390e-03, 4.53175356368906018e-02, 2.61908561655182573e-02, 8.18844970911204312e-02, 6.75776563965908794e-01, 2.16148082777452455e-01,-8.61870963557913683e+01
 2.69839033567154104e+02,-3.39227343237489751e-04,-3.38448368093734880e-03,-1.99766021233986624e-03,-8.63439388624474446e+01,-1.38245150066024336e-01, 4.22637426463193372e-06, 4.14489516236074274e-01, 7.12762265040411958e-03, 4.51347157171054780e-02, 2.60165003310304337e-02, 8.02843065991345195e-02, 6.74971483156177277e-01, 2.18727709913657753e-01,-8.63439388624474446e+01
 2.70287335313203130e+02,-2.46793246056364879e-04,-3.04411426905455782e-03,-2.36595813270081001e-03,-8.64796633834361899e+01,-1.51985633934661080e-01, 4.18544149421552896e-06, 4.15903151665643622e-01, 7.18762598804601697e-03, 4.49771068677511446e-02, 2.58854469725751657e-02, 7.88446070689229755e-02, 6.73991850935331538e-01, 2.21278095023170418e-01,-8.64796633834361899e+01
 2.70735637059252156e+02,-1.62428655012095829e-04,-2.73733640314900413e-03,-2.69437416661055112e-03,-8.65966318850292396e+01,-1.63723863305131473e-01, 4.15048348632353263e-06, 4.17125301541009741e-01, 7.23974244684609351e-03, 4.48417198800956165e-02, 2.57940168038862383e-02, 7.75499075987564207e-02, 6.72856138642519253e-01, 2.23799936954838019e-01,-8.65966318850292396e+01
 2.71183938805301182e+02,-8.59588640891931210e-05,-2.46258822284324943e-03,-2.98528056675408104e-03,-8.66974254378927043e+01,-1.73729886799745104e-01, 4.12059393145998134e-06, 4.18181327192774843e-01, 7.28495501588827948e-03, 4.47253817764100836e-02, 2.57386230576414389e-02, 7.63854722457374680e-02, 6.71581715278555258e-01, 2.26294189418065894e-01,-8.66974254378927043e+01
 2.71632240551350208e+02,-1.69445783943684980e-05,-2.21748436654047162e-03,-3.24169977651035321e-03,-8.67840316481303802e+01,-1.82214123478117024e-01, 4.09508351682581975e-06, 4.19090845696344694e-01, 7.32402909528749851e-03, 4.46256601333166400e-02, 2.57158265374962079e-02, 7.53374861851368871e-02, 6.70184709299690984e-01, 2.28761977977675945e-01,-8.67840316481303802e+01
 2.72080542297399234e+02, 4.49934959005811319e-05,-1.99990222167978652e-03,-3.46641558319116250e-03,-8.68584563805747649e+01,-1.89389392116745964e-01, 4.07328744641649459e-06, 4.19874017323893400e-01, 7.35777465769827353e-03, 4.45401423527045856e-02, 2.57223655259065688e-02, 7.43931243008061766e-02, 6.68679964559337314e-01, 2.31204545613949985e-01,-8.68584563805747649e+01
 2.72528844043448260e+02, 1.00364432255337782e-04,-1.80738189420388308e-03,-3.66242571144071924e-03,-8.69223033602751229e+01,-1.95427408738106295e-01, 4.05468165529169566e-06, 4.20547045444530754e-01, 7.38684794865255775e-03, 4.44669095549277138e-02, 2.57551826021486067e-02, 7.35406052348637901e-02, 6.67081015844711134e-01, 2.33623196318276438e-01,-8.69223033602751229e+01
 2.73246181225763223e+02, 1.76506394679096582e-04,-1.54578593395434489e-03,-3.92327679470379914e-03,-8.70061310820537557e+01,-2.03116673932458608e-01, 4.03038221285080377e-06, 4.21432334257547614e-01, 7.42519415186850256e-03, 4.43709415449606293e-02, 2.58553443891289710e-02, 7.23410905874873472e-02, 6.64356674537706748e-01, 2.37446890485676909e-01,-8.70061310820537557e+01
 2.73963518408078187e+02, 2.39094170990007335e-04,-1.33347907190150172e-03,-4.12854372738783587e-03,-8.70717128944357768e+01,-2.08843972673436379e-01, 4.01147335135239625e-06, 4.22126230559680071e-01, 7.45533266800768764e-03, 4.42960063191754350e-02, 2.60051267854992524e-02, 7.13109692990796656e-02, 6.61465823010816134e-01, 2.41218080904604948e-01,-8.70717128944357768e+01
 2.74680855590393151e+02, 2.90075164745337913e-04,-1.16222128203144308e-03,-4.28787043206839066e-03,-8.71230612185014479e+01,-2.13042787166948355e-01, 3.99673029961281997e-06, 4.22670325096526189e-01, 7.47901546099446948e-03, 4.42374229362633223e-02, 2.61955226344722236e-02, 7.04179288312796747e-02, 6.58444767763664340e-01, 2.44941780770583706e-01,-8.71230612185014479e+01
 2.75398192772708114e+02, 3.31239099933721554e-04,-1.02477184188532735e-03,-4.40961511962406627e-03,-8.71633422186347389e+01,-2.16055743425399072e-01, 3.98520281568289080e-06, 4.23097639426056604e-01, 7.49764644467762649e-03, 4.41915205152333332e-02, 2.64188774171662671e-02, 6.96352515997026023e-02, 6.55323320065479331e-01, 2.48622550917651730e-01,-8.71633422186347389e+01
 2.76115529955023078e+02, 3.64200530142700860e-04,-9.14860366657066233e-04,-4.50092243212801835e-03,-8.71950186389156556e+01,-2.18149663705734104e-01, 3.97616112001786534e-06, 4.23433976912200083e-01, 7.51233018557998650e-03, 4.41554569450525458e-02, 2.66687464918476252e-02, 6.89410204200688465e-02, 6.52125778870864869e-01, 2.52264454217218659e-01,-8.71950186389156556e+01
 2.76832867137338042e+02, 3.90353017299777463e-04,-8.27239520474693630e-04,-4.56773825762219962e-03,-8.72200553334601523e+01,-2.19536973134503044e-01, 3.96902918009857261e-06, 4.23700003532187952e-01, 7.52395639756775654e-03, 4.41269735202658372e-02, 2.69397500933274935e-02, 6.83173902798411836e-02, 6.48871808764788005e-01, 2.55871050862043314e-01,-8.72200553334601523e+01
 2.77550204319653005e+02, 4.10907718516382095e-04,-7.57506491751349731e-04,-4.61500178487515497e-03,-8.72399588129576955e+01,-2.20380504292954665e-01, 3.96336861335972684e-06, 4.23911606576188371e-01, 7.53321175062337828e-03, 4.41043430954703025e-02, 2.72274416370326261e-02, 6.77499665044853649e-02, 6.45577183281085598e-01, 2.59445408577396397e-01,-8.72399588129576955e+01
 2.78267541501967969e+02, 4.26889393549617982e-04,-7.02051545136995743e-04,-4.64673770595558019e-03,-8.72558953664352543e+01,-2.20806086373017268e-01, 3.95884206418520229e-06, 4.24081111586148418e-01, 7.54063064312233879e-03, 4.40862314661853438e-02, 2.75281800407121170e-02, 6.72272408063455812e-02, 6.42254448511098697e-01, 2.62990130641843622e-01,-8.72558953664352543e+01
 2.78984878684282933e+02, 4.39153866847405774e-04,-6.57947571375215134e-04,-4.66619373486997988e-03,-8.72687678761168399e+01,-2.20910885305086180e-01, 3.95518958729140842e-06, 4.24218076173026981e-01, 7.54662847505589100e-03, 4.40716075022016610e-02, 2.78390027447231632e-02, 6.67400639114751476e-02, 6.38913529569271499e-01, 2.66507403774530194e-01,-8.72687678761168399e+01
